"state","st_abbr","countyname","pollutant","revoked_naaqs","area_name","split","yr1992","yr1993","yr1994","yr1995","yr1996","yr1997","yr1998","yr1999","yr2000","yr2001","yr2002","yr2003","yr2004","yr2005","yr2006","yr2007","yr2008","yr2009","yr2010","yr2011","yr2012","yr2013","yr2014","yr2015","yr2016","yr2017","yr2018","yr2019","yr2020","yr2021","yr2022","yr2023","effec_rede","nonattain","class","part","population","fips_state","fips_cnty","pollorder","composid","exportdt"
"CALIFORNIA","CA","Fresno County","8-Hour Ozone (1997)","Revoked","San Joaquin Valley, CA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","05","06","07","08","09","10","11","12","13","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Extreme","W",930450,"06","019","a","Ozone_8-hr.1997.San_Joaquin_Valley",2023-01-31
"CALIFORNIA","CA","Fresno County","8-Hour Ozone (2008)",NA,"San Joaquin Valley, CA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","13","14","15","16","17","18","19","20","21","22","23","-   -","Yes","Extreme","W",930450,"06","019","a","Ozone_8-hr.2008.San_Joaquin_Valley",2023-01-31
"CALIFORNIA","CA","Fresno County","8-Hour Ozone (2015)",NA,"San Joaquin Valley, CA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","19","20","21","22","23","-   -","Yes","Extreme","W",930450,"06","019","a","Ozone_8-hr.2015.San_Joaquin_Valley",2023-01-31
"CALIFORNIA","CA","Fresno County","Carbon Monoxide (1971)",NA,"Fresno, CA",FALSE,"92","93","94","95","96","97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35947",NA,"Moderate > 12.7ppm","P",631483,"06","019","B","CO.1990.Fresno",2023-01-31
"CALIFORNIA","CA","Fresno County","PM-10 (1987)",NA,"San Joaquin Valley Air Basin, CA",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03","04","05","06","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39794",NA,"Serious","W",930450,"06","019","A","PM-10.1990.San_Joaquin_Valley",2023-01-31
"CALIFORNIA","CA","Fresno County","PM-2.5 (1997)",NA,"San Joaquin Valley, CA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23","-   -","Yes","Serious","W",930450,"06","019","d","PM-2.5.1997.San_Joaquin_Valley",2023-01-31
"CALIFORNIA","CA","Fresno County","PM-2.5 (2006)",NA,"San Joaquin Valley, CA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09","10","11","12","13","14","15","16","17","18","19","20","21","22","23","-   -","Yes","Serious","W",930450,"06","019","d","PM-2.5.2006.San_Joaquin_Valley",2023-01-31
"CALIFORNIA","CA","Fresno County","PM-2.5 (2012)",NA,"San Joaquin Valley, CA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","16","17","18","19","20","21","22","23","-   -","Yes","Serious","W",930450,"06","019","A","PM-2.5.2012.San_Joaquin_Valley",2023-01-31
"CALIFORNIA","CA","Imperial County","1-Hour Ozone (1979)","Revoked","Imperial County, CA",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Section 185A","W",174528,"06","025","J","Ozone_1-hr.1990.Imperial_Co",2023-01-31
"CALIFORNIA","CA","Imperial County","8-Hour Ozone (1997)","Revoked","Imperial County, CA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","05","06","07","08","09","10","11","12","13","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Moderate","W",174528,"06","025","e","Ozone_8-hr.1997.Imperial_Co",2023-01-31
"CALIFORNIA","CA","Imperial County","8-Hour Ozone (2008)",NA,"Imperial County, CA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","13","14","15","16","17","18","19","20","21","22","23","-   -","Yes","Moderate","W",174528,"06","025","e","Ozone_8-hr.2008.Imperial_Co",2023-01-31
"CALIFORNIA","CA","Imperial County","8-Hour Ozone (2015)",NA,"Imperial County, CA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","19","20","21","22","23","-   -","Yes","Marginal","W",174528,"06","025","f","Ozone_8-hr.2015.Imperial_Co",2023-01-31
"CALIFORNIA","CA","Imperial County","PM-10 (1987)",NA,"Imperial Valley, CA",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19",NA,NA,NA,NA,"44123",NA,"Serious","P",146905,"06","025","A","PM-10.1990.Imperial_Co",2023-01-31
"CALIFORNIA","CA","Imperial County","PM-2.5 (2006)",NA,"Imperial County, CA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09","10","11","12","13","14","15","16","17","18","19","20","21","22","23","-   -","Yes","Moderate","P",154061,"06","025","e","PM-2.5.2006.Imperial_Co",2023-01-31
"CALIFORNIA","CA","Imperial County","PM-2.5 (2012)",NA,"Imperial County, CA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","16","17","18","19","20","21","22","23","-   -","Yes","Moderate","P",154061,"06","025","B","PM-2.5.2012.Imperial_Co",2023-01-31
"CALIFORNIA","CA","Inyo County","PM-10 (1987)",NA,"Coso Junction, CA",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03","04","05","06","07","08","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40455",NA,"Moderate","P",7333,"06","027","B","PM-10.1990.Coso_Junction",2023-01-31
"CALIFORNIA","CA","Inyo County","PM-10 (1987)",NA,"Inyo County; Owens Valley planning area, CA",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23","-   -","Yes","Serious","P",7333,"06","027","A","PM-10.1990.Owens_Valley",2023-01-31
"CALIFORNIA","CA","Kern County","1-Hour Ozone (1979)","Revoked","East Kern County, CA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01","02","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38159",NA,"Serious","P",141398,"06","029","D","Ozone_1-hr.1990.East_Kern",2023-01-31
"CALIFORNIA","CA","Kern County","1-Hour Ozone (1979)","Revoked","San Joaquin Valley, CA",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Extreme","P",698229,"06","029","A","Ozone_1-hr.1990.San_Joaquin_Valley",2023-01-31
"CALIFORNIA","CA","Kern County","8-Hour Ozone (1997)","Revoked","Kern County (Eastern Kern), CA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","05","06","07","08","09","10","11","12","13","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Moderate","P",95314,"06","029","e","Ozone_8-hr.1997.East_Kern",2023-01-31
"CALIFORNIA","CA","Kern County","8-Hour Ozone (1997)","Revoked","San Joaquin Valley, CA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","05","06","07","08","09","10","11","12","13","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Extreme","P",710558,"06","029","a","Ozone_8-hr.1997.San_Joaquin_Valley",2023-01-31
"CALIFORNIA","CA","Kern County","8-Hour Ozone (2008)",NA,"Kern County (Eastern Kern), CA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","13","14","15","16","17","18","19","20","21","22","23","-   -","Yes","Severe 15","P",95176,"06","029","c","Ozone_8-hr.2008.East_Kern",2023-01-31
"CALIFORNIA","CA","Kern County","8-Hour Ozone (2008)",NA,"San Joaquin Valley, CA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","13","14","15","16","17","18","19","20","21","22","23","-   -","Yes","Extreme","P",710337,"06","029","a","Ozone_8-hr.2008.San_Joaquin_Valley",2023-01-31
"CALIFORNIA","CA","Kern County","8-Hour Ozone (2015)",NA,"Kern County (Eastern Kern), CA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","19","20","21","22","23","-   -","Yes","Serious","P",95066,"06","029","d","Ozone_8-hr.2015.East_Kern",2023-01-31
"CALIFORNIA","CA","Kern County","8-Hour Ozone (2015)",NA,"San Joaquin Valley, CA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","19","20","21","22","23","-   -","Yes","Extreme","P",709869,"06","029","a","Ozone_8-hr.2015.San_Joaquin_Valley",2023-01-31
"CALIFORNIA","CA","Kern County","Carbon Monoxide (1971)",NA,"Bakersfield, CA",FALSE,"92","93","94","95","96","97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35947",NA,"Not Classified","P",468092,"06","029","D","CO.1990.Bakersfield",2023-01-31
"CALIFORNIA","CA","Kern County","PM-10 (1987)",NA,"East Kern County, CA",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23","-   -","Yes","Serious","P",125950,"06","029","A","PM-10.1990.East_Kern",2023-01-31
"CALIFORNIA","CA","Kern County","PM-10 (1987)",NA,"Indian Wells, CA",FALSE,"92","93","94","95","96","97","98","99","00","01","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37778",NA,"Moderate","P",15449,"06","029","B","PM-10.1990.Indian_Wells",2023-01-31
"CALIFORNIA","CA","Kern County","PM-10 (1987)",NA,"San Joaquin Valley Air Basin, CA",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03","04","05","06","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39794",NA,"Serious","P",698229,"06","029","A","PM-10.1990.San_Joaquin_Valley",2023-01-31
"CALIFORNIA","CA","Kern County","PM-2.5 (1997)",NA,"San Joaquin Valley, CA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23","-   -","Yes","Serious","P",710137,"06","029","d","PM-2.5.1997.San_Joaquin_Valley",2023-01-31
"CALIFORNIA","CA","Kern County","PM-2.5 (2006)",NA,"San Joaquin Valley, CA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09","10","11","12","13","14","15","16","17","18","19","20","21","22","23","-   -","Yes","Serious","P",710137,"06","029","d","PM-2.5.2006.San_Joaquin_Valley",2023-01-31
"CALIFORNIA","CA","Kern County","PM-2.5 (2012)",NA,"San Joaquin Valley, CA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","16","17","18","19","20","21","22","23","-   -","Yes","Serious","P",710137,"06","029","A","PM-2.5.2012.San_Joaquin_Valley",2023-01-31
"CALIFORNIA","CA","Kings County","1-Hour Ozone (1979)","Revoked","San Joaquin Valley, CA",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Extreme","W",152982,"06","031","A","Ozone_1-hr.1990.San_Joaquin_Valley",2023-01-31
"CALIFORNIA","CA","Kings County","8-Hour Ozone (1997)","Revoked","San Joaquin Valley, CA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","05","06","07","08","09","10","11","12","13","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Extreme","W",152982,"06","031","a","Ozone_8-hr.1997.San_Joaquin_Valley",2023-01-31
"CALIFORNIA","CA","Kings County","8-Hour Ozone (2008)",NA,"San Joaquin Valley, CA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","13","14","15","16","17","18","19","20","21","22","23","-   -","Yes","Extreme","W",152982,"06","031","a","Ozone_8-hr.2008.San_Joaquin_Valley",2023-01-31
"CALIFORNIA","CA","Kings County","8-Hour Ozone (2015)",NA,"San Joaquin Valley, CA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","19","20","21","22","23","-   -","Yes","Extreme","W",152982,"06","031","a","Ozone_8-hr.2015.San_Joaquin_Valley",2023-01-31
"CALIFORNIA","CA","Kings County","PM-10 (1987)",NA,"San Joaquin Valley Air Basin, CA",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03","04","05","06","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39794",NA,"Serious","W",152982,"06","031","A","PM-10.1990.San_Joaquin_Valley",2023-01-31
"CALIFORNIA","CA","Kings County","PM-2.5 (1997)",NA,"San Joaquin Valley, CA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23","-   -","Yes","Serious","W",152982,"06","031","d","PM-2.5.1997.San_Joaquin_Valley",2023-01-31
"CALIFORNIA","CA","Kings County","PM-2.5 (2006)",NA,"San Joaquin Valley, CA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09","10","11","12","13","14","15","16","17","18","19","20","21","22","23","-   -","Yes","Serious","W",152982,"06","031","d","PM-2.5.2006.San_Joaquin_Valley",2023-01-31
"CALIFORNIA","CA","Kings County","PM-2.5 (2012)",NA,"San Joaquin Valley, CA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","16","17","18","19","20","21","22","23","-   -","Yes","Serious","W",152982,"06","031","A","PM-2.5.2012.San_Joaquin_Valley",2023-01-31
"CALIFORNIA","CA","Los Angeles County","1-Hour Ozone (1979)","Revoked","Los Angeles-South Coast Air Basin, CA",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Extreme","P",9512219,"06","037","A","Ozone_1-hr.1990.LA-South_Coast",2023-01-31
"CALIFORNIA","CA","Los Angeles County","1-Hour Ozone (1979)","Revoked","Southeast Desert Modified AQMA, CA",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Severe-17","P",306386,"06","037","B","Ozone_1-hr.1990.LA-Desert",2023-01-31
"CALIFORNIA","CA","Los Angeles County","8-Hour Ozone (1997)","Revoked","Los Angeles and San Bernardino Counties (Western Mojave Desert), CA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","05","06","07","08","09","10","11","12","13","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Severe 15","P",378570,"06","037","c","Ozone_8-hr.1997.LA-Desert",2023-01-31
"CALIFORNIA","CA","Los Angeles County","8-Hour Ozone (1997)","Revoked","Los Angeles-South Coast Air Basin, CA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","05","06","07","08","09","10","11","12","13","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Extreme","P",9441036,"06","037","a","Ozone_8-hr.1997.LA-South_Coast",2023-01-31
"CALIFORNIA","CA","Los Angeles County","8-Hour Ozone (2008)",NA,"Los Angeles-San Bernardino Counties (West Mojave Desert), CA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","13","14","15","16","17","18","19","20","21","22","23","-   -","Yes","Severe 15","P",378742,"06","037","c","Ozone_8-hr.2008.LA-Desert",2023-01-31
"CALIFORNIA","CA","Los Angeles County","8-Hour Ozone (2008)",NA,"Los Angeles-South Coast Air Basin, CA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","13","14","15","16","17","18","19","20","21","22","23","-   -","Yes","Extreme","P",9442967,"06","037","a","Ozone_8-hr.2008.LA-South_Coast",2023-01-31
"CALIFORNIA","CA","Los Angeles County","8-Hour Ozone (2015)",NA,"Los Angeles-San Bernardino Counties (West Mojave Desert), CA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","19","20","21","22","23","-   -","Yes","Severe 15","P",377429,"06","037","c","Ozone_8-hr.2015.LA-Desert",2023-01-31
"CALIFORNIA","CA","Los Angeles County","8-Hour Ozone (2015)",NA,"Los Angeles-South Coast Air Basin, CA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","19","20","21","22","23","-   -","Yes","Extreme","P",9428411,"06","037","a","Ozone_8-hr.2015.LA-South_Coast",2023-01-31
"CALIFORNIA","CA","Los Angeles County","Carbon Monoxide (1971)",NA,"Los Angeles-South Coast Air Basin, CA",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03","04","05","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39244",NA,"Serious","P",9512219,"06","037","A","CO.1990.LA-South_Coast",2023-01-31
"CALIFORNIA","CA","Los Angeles County","Lead (2008)",NA,"Los Angeles County-South Coast Air Basin, CA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","11","12","13","14","15","16","17","18","19","20","21","22","23","-   -","Yes",NA,"P",9436927,"06","037","A","Lead.2008.LA-South_Coast",2023-01-31
"CALIFORNIA","CA","Los Angeles County","Nitrogen Dioxide (1971)",NA,"Los Angeles-South Coast Air Basin, CA",FALSE,"92","93","94","95","96","97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36060",NA,"Primary","P",9512219,"06","037","A","NO2.1990.LA-South_Coast",2023-01-31
"CALIFORNIA","CA","Los Angeles County","PM-10 (1987)",NA,"Riverside, Los Angeles, Orange, & San Bernardino Counties; South Coast Air Basin, CA",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03","04","05","06","07","08","09","10","11","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41481",NA,"Serious","P",9512219,"06","037","A","PM-10.1990.LA-South_Coast",2023-01-31
"CALIFORNIA","CA","Los Angeles County","PM-2.5 (1997)",NA,"Los Angeles-South Coast Air Basin, CA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23","-   -","Yes","Moderate","P",9438565,"06","037","e","PM-2.5.1997.LA-South_Coast",2023-01-31
"CALIFORNIA","CA","Los Angeles County","PM-2.5 (2006)",NA,"Los Angeles-South Coast Air Basin, CA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09","10","11","12","13","14","15","16","17","18","19","20","21","22","23","-   -","Yes","Serious","P",9438565,"06","037","d","PM-2.5.2006.LA-South_Coast",2023-01-31
"CALIFORNIA","CA","Los Angeles County","PM-2.5 (2012)",NA,"Los Angeles-South Coast Air Basin, CA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","16","17","18","19","20","21","22","23","-   -","Yes","Serious","P",9438565,"06","037","A","PM-2.5.2012.LA-South_Coast",2023-01-31
"CALIFORNIA","CA","Madera County","1-Hour Ozone (1979)","Revoked","San Joaquin Valley, CA",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Extreme","W",150865,"06","039","A","Ozone_1-hr.1990.San_Joaquin_Valley",2023-01-31
"CALIFORNIA","CA","Madera County","8-Hour Ozone (1997)","Revoked","San Joaquin Valley, CA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","05","06","07","08","09","10","11","12","13","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Extreme","W",150865,"06","039","a","Ozone_8-hr.1997.San_Joaquin_Valley",2023-01-31
"CALIFORNIA","CA","Madera County","8-Hour Ozone (2008)",NA,"San Joaquin Valley, CA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","13","14","15","16","17","18","19","20","21","22","23","-   -","Yes","Extreme","W",150865,"06","039","a","Ozone_8-hr.2008.San_Joaquin_Valley",2023-01-31
